,Track name,Artist name,Track uri,Popularity,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration(ms),Key,Track type,sentiment,sentiment score
116,86 Chevy,Twinbeatz,spotify:track:5krRpckLrVqpxVQ1ojoi8F,39,0.683,0.884,-4.335,1.0,0.0607,0.267,0.0,0.0774,0.55,92.002,180000.0,6.0,Punjabi,Neutral,0.0
117,8D Shiv Tandav Stotra,Jasraj Joshi,spotify:track:6tbCtLzak29RfSsd3j1FTq,32,0.623,0.44,-16.504,1.0,0.0467,0.0616,0.0092,0.153,0.143,125.957,423471.0,2.0,Devotional,None,0.0
118,8D Shiva Tandava Stotram,Priyanka Singh,spotify:track:701fnfYuj8meZlEYrJsLtU,15,0.53,0.646,-10.881,0.0,0.184,0.051,0.0,0.0905,0.1,135.081,338364.0,11.0,Devotional,None,0.0
119,9 Crimes,Damien Rice,spotify:track:08YEGpKt2LHJ0URCXKHEie,57,0.329,0.167,-13.103,1.0,0.0296,0.913,9.56e-05,0.0921,0.0995,74.174,219227.0,0.0,Decades,Negative,79.66
120,9 and Three Quarters (Run Away),TOMORROW X TOGETHER,spotify:track:2MsNSKQNQNRklkKFxxvIav,54,0.639,0.756,-4.42,1.0,0.0608,0.0055,0.0,0.13,0.532,128.937,211867.0,1.0,K-pop,Positive,20.03
121,90ml Title Song,Anurag Kulkarni,spotify:track:7qd2jtK2BPEyUkY1fxPw1k,23,0.861,0.844,-6.234,0.0,0.0816,0.45,7.23e-05,0.179,0.739,90.011,226126.0,6.0,Telugu,None,0.0
122,90s Kids,Jax,spotify:track:34evGV6SaoRLHTcXXUVOpb,64,0.714,0.657,-6.436,1.0,0.118,0.0802,0.0,0.35,0.725,151.898,163816.0,0.0,Pop,Negative,80.0
123,911,Sech,spotify:track:2TksvaRivgAEj780DgRB73,90,0.795,0.655,-3.815,1.0,0.0422,0.076,1.76e-06,0.296,0.744,93.029,215891.0,7.0,Pop,Positive,29.599999999999998
124,"96 Yamune Aatrile Title Track (From ""96 Yamune Aatrile"")",Chinmayi,spotify:track:26r24NwnbYq6eYeRhI0vlL,41,0.343,0.45,-15.224,0.0,0.348,0.837,0.069,0.753,0.0385,115.345,104885.0,5.0,"Tamil, Telugu",Neutral,0.0
125,97 De Yaar,Kulwinder Billa,spotify:track:64EtKNFw4nrGRAWkyejX44,30,0.695,0.872,-3.016,0.0,0.051,0.352,0.0,0.133,0.671,101.192,288677.0,2.0,Student,None,0.0
126,A Better Day,JTL,spotify:track:3YRamVXXjceetAQzrJj89t,1,0.722,0.655,-2.714,0.0,0.068,0.0683,0.00326,0.041,0.739,81.022,246893.0,8.0,K-pop,Positive,70.03
127,A Case of You,Joni Mitchell,spotify:track:7shVwhUdVbHpykOfbzvDc1,68,0.693,0.201,-9.903,1.0,0.0288,0.9,0.0,0.112,0.679,100.836,263480.0,1.0,Decades,Positive,80.07
128,A Clear Mind,Julius Aston,spotify:track:2pypBNUUzViaP7Dswi9zpF,53,0.268,0.0058,-31.607,1.0,0.0466,0.992,0.929,0.124,0.126,69.709,173697.0,10.0,Instrumental,Neutral,0.0
129,A Daily Song,Hwang Chi Yeul,spotify:track:5Df08ImWepnNDWoOS7pIxq,51,0.399,0.493,-4.995,1.0,0.0322,0.676,0.0,0.136,0.361,66.123,259080.0,5.0,K-pop,Neutral,0.0
130,A Declaration of Love,Stephan Jolk,spotify:track:65bMFgIYR9rxMR9GeYraIh,44,0.66,0.676,-10.05,0.0,0.0343,0.0124,0.877,0.0886,0.0883,126.0,334433.0,7.0,RADAR,None,0.0
131,A Dog Chasing Its Own Tail,Hanita Bhambri,spotify:track:4DfmnGTcqwD5C7VtNY9AtX,26,0.655,0.517,-10.413,1.0,0.0406,0.554,0.0,0.125,0.513,102.022,160441.0,1.0,RADAR,None,0.0
132,A Dream,Enine,spotify:track:52E7qutei1inKrIAcBYp89,28,0.465,0.663,-6.384,0.0,0.0298,0.0383,0.0092,0.168,0.178,150.03,169617.0,7.0,Indie,None,0.0
133,A Groovy Kind Of Love,Phil Collins,spotify:track:5huh0htdiJDatAtbHLtpfz,0,0.46,0.182,-14.711,1.0,0.0303,0.283,2.57e-05,0.101,0.188,144.066,209333.0,2.0,Decades,Positive,55.69
134,A Groovy Kind of Love,Phil Collins,spotify:track:5OHUTC4EvTbL0DuZQRIGGX,68,0.452,0.306,-9.632,1.0,0.0274,0.235,1.91e-05,0.0989,0.182,144.125,210733.0,2.0,Decades,Positive,55.69
135,A Head Full of Dreams,Coldplay,spotify:track:6f49kbOuQSOsStBpyGvQfA,65,0.449,0.92,-4.982,1.0,0.0737,0.0021,0.0167,0.334,0.0772,122.984,223773.0,11.0,Decades,Positive,17.79
136,A Little Evil,Seamus Blake,spotify:track:253d4aC4Tj6HBzA8mfwcbm,37,0.603,0.427,-11.434,1.0,0.0328,0.704,0.0263,0.0676,0.627,128.363,331093.0,0.0,Instrumental,None,0.0
137,A Little Girl,OHHYUK,spotify:track:1eJDjHktr2qkmjXYkF3HYJ,32,0.413,0.241,-9.682,1.0,0.0356,0.417,0.0119,0.115,0.153,129.786,226275.0,3.0,K-pop,Neutral,0.0
138,A Little Hope,Mandeep.,spotify:track:3FmtXmUfmujjxdVi9GQNoT,8,0.736,0.385,-16.321,0.0,0.406,0.801,0.000161,0.136,0.908,102.44,93204.0,0.0,Indie,None,0.0
139,A Love for Life,G. V. Prakash,spotify:track:3nSFnhbVEVvxFi7hhA5Nln,38,0.459,0.188,-13.793,1.0,0.0284,0.783,0.725,0.0954,0.211,144.176,193147.0,10.0,Tamil,Positive,93.25
140,A Million Dreams,P!nk,spotify:track:0oagwWkGlBoACUuKvTmqZV,67,0.312,0.499,-6.282,1.0,0.0397,0.272,0.0,0.0901,0.191,148.173,273640.0,7.0,Decades,Positive,40.510000000000005
141,A Missing Piece,Vincent Sparro,spotify:track:4fr2dY1gNyl1J8nz5GUWTs,46,0.562,0.0513,-23.722,1.0,0.0617,0.992,0.95,0.111,0.262,146.087,125657.0,3.0,Instrumental,Neutral,0.0
142,A Mother's Lullaby - Live,Bharath Kashyap,spotify:track:2pWLZPs7fj9zHKgccr6J88,18,0.529,0.0609,-23.48,1.0,0.156,0.937,0.629,0.102,0.13,99.469,300132.0,7.0,"Indie, Instrumental",Neutral,0.0
143,A New Era,Archie Wells,spotify:track:4lwDpwThA5vnN3dwi3dQIC,46,0.795,0.594,-9.71,0.0,0.033,0.518,0.887,0.134,0.642,115.979,153936.0,9.0,Instrumental,Neutral,0.0
144,A Night like tonight,BY THE MOON,spotify:track:6gmxkkVLw51az4M9a1tL49,44,0.448,0.667,-5.304,0.0,0.084,0.533,0.000797,0.139,0.412,187.269,229307.0,0.0,K-pop,Neutral,0.0
145,A Rat In The Trap,GIRIBOY,spotify:track:1CkO2RtlTwV1kPOayBdPeU,48,0.68,0.763,-4.029,0.0,0.2,0.163,0.0,0.106,0.723,166.04,211084.0,8.0,K-pop,Positive,10.27
146,A River Flowing,Sambodhi Prem,spotify:track:42SZG3lV6JGK5ig1YUE3ms,23,0.142,0.0719,-22.157,1.0,0.0406,0.928,0.463,0.289,0.0395,55.966,348113.0,0.0,Instrumental,None,0.0
147,A Simple Little Lullaby,Eamonn Watt,spotify:track:0If3zfg7N68SAaDgPAQa9l,59,0.387,0.00487,-33.84,1.0,0.0584,0.996,0.957,0.0883,0.212,70.309,160435.0,2.0,Instrumental,Neutral,0.0
148,A Sky Full of Stars,Coldplay,spotify:track:0FDzzruyVECATHXKHFs9eJ,78,0.545,0.675,-6.474,1.0,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867.0,6.0,Decades,Negative,64.35
149,A Sky Full of Stars,The Piano Guys,spotify:track:7k0KOplnvXm5GUkw7RXYg0,55,0.625,0.587,-9.812,1.0,0.0354,0.318,0.678,0.114,0.255,125.025,248000.0,7.0,Instrumental,Neutral,0.0
150,A Song For Himalaya,Shubhodeep Roy,spotify:track:5c7Bs2x6HXPY2ZFMYj8ZKS,2,0.442,0.53,-7.403,1.0,0.0301,0.782,0.00407,0.0805,0.52,115.872,329625.0,2.0,"Indie, Indian classical",None,0.0
151,A Song Written Easily,ONEUS,spotify:track:5KqOPtE8nhYtgcXzrIt6N0,57,0.696,0.843,-2.397,0.0,0.0588,0.147,0.0,0.103,0.678,98.01,213293.0,1.0,K-pop,Neutral,0.0
152,A Song for You,Donny Hathaway,spotify:track:5spAjqC772iC2KzDvEkmSr,62,0.332,0.22,-13.157,1.0,0.036,0.821,0.000205,0.245,0.0719,100.196,325947.0,5.0,Decades,Positive,54.98
153,A Thousand Miles (Live Acoustic),Vanessa Carlton,spotify:track:6t9smWoGTgUF2LVSQuJK5P,0,0.44,0.236,-7.712,1.0,0.0279,0.88,3.09e-05,0.108,0.329,83.935,278347.0,11.0,Decades,Positive,15.53
154,A Thousand Miles - Single Version,Vanessa Carlton,spotify:track:6t6rudGjkLftasgUiSGcPN,0,0.566,0.825,-4.504,1.0,0.0383,0.264,0.0,0.218,0.278,94.991,237920.0,11.0,Decades,Negative,47.510000000000005
155,A Thousand Years,Christina Perri,spotify:track:07uZmxnxzr0t6Csga6uQtw,61,0.423,0.407,-7.45,1.0,0.0267,0.312,0.000961,0.11,0.161,139.048,285120.0,10.0,Decades,Positive,96.31
156,A Thousand Years,Christina Perri,spotify:track:6lanRgr6wXibZr8KgzXxBl,80,0.421,0.407,-7.445,1.0,0.0267,0.309,0.000961,0.11,0.161,139.028,285120.0,10.0,Romance,Positive,96.31
157,A Tryst with Reethigowla,Madhuthva Music,spotify:track:79thiZzQ1WnQ5wj5cbV3fr,24,0.401,0.708,-6.816,1.0,0.0489,0.0577,6.85e-05,0.0679,0.486,149.914,297600.0,0.0,Indian classical,None,0.0
158,A Tune for Peace - an Interlude,Vinay Kaushal,spotify:track:1IsJo7jMClxOoNCpfQuiBs,15,0.465,0.352,-11.768,1.0,0.03,0.846,0.864,0.134,0.164,74.895,224455.0,4.0,"Indie, Instrumental",None,0.0
159,A Vachi B Pai,M. M. Keeravani,spotify:track:6fc32bPjXJaZHrDsEqycQb,33,0.811,0.861,-7.213,1.0,0.0407,0.428,0.00823,0.0639,0.834,113.979,283491.0,11.0,Telugu,None,0.0
160,A Vida Ensina,Vicka,spotify:track:2s7yA4Obk4D2XqJTQNCnTD,36,0.753,0.376,-6.867,1.0,0.0317,0.712,0.0,0.138,0.767,117.958,185000.0,1.0,RADAR,Negative,29.599999999999998
161,A Whisper In The Dark,Gavin Luke,spotify:track:1JSfa72GZUWBydnIcI93k5,0,0.18,0.106,-21.673,1.0,0.0351,0.983,0.941,0.112,0.0686,93.639,139752.0,2.0,Instrumental,Neutral,0.0
162,A White Night,IRENE,spotify:track:21Ov4I4s3dPFAJxd2zAfp7,50,0.478,0.243,-12.364,1.0,0.0272,0.797,2.7e-06,0.104,0.24,139.836,273493.0,3.0,K-pop,None,0.0
163,A Whiter Shade of Pale,Annie Lennox,spotify:track:11Mkoen07pKwyDqHiFnVU9,61,0.521,0.583,-8.451,1.0,0.0274,0.399,0.00174,0.347,0.353,146.009,316760.0,0.0,Decades,Positive,12.8
164,A Whole New World,Mingmei Hsueh,spotify:track:6oTaaAaIhm5Y3EhvGNJCBW,59,0.279,0.0633,-26.435,1.0,0.0486,0.993,0.948,0.106,0.346,173.744,200676.0,0.0,Instrumental,Neutral,0.0
165,A Whole New World (Aladdin's Theme),Peabo Bryson,spotify:track:7fLkHVJAJLENmSvhrEHZxV,58,0.538,0.189,-17.13,1.0,0.0344,0.636,0.0,0.174,0.161,107.829,250400.0,2.0,Decades,Positive,75.79
166,A donde quiera que voy,Priscila Félix,spotify:track:1NxXpAPKjrr9sO5WdDJ2RS,29,0.642,0.44,-12.685,0.0,0.0328,0.434,0.0036,0.112,0.792,101.01,224528.0,2.0,RADAR,Neutral,0.0
167,"A mal tiempo, buena cara",Claribel Ramón,spotify:track:7AV0Pso4qINIXP8skPMkjb,63,0.307,0.0225,-31.068,1.0,0.0572,0.996,0.905,0.0979,0.234,170.392,148825.0,2.0,Student,Neutral,0.0
168,A partire dal,Eliodoro Russo,spotify:track:3M0EGPJEuloXdbnrP6cC4j,62,0.314,0.0219,-28.899,1.0,0.0343,0.993,0.863,0.119,0.281,74.616,140000.0,7.0,Student,Neutral,0.0
169,A.I TROOPER,AleXa,spotify:track:33xJsKmNqrm8909NnjbguA,31,0.731,0.747,-4.785,1.0,0.0509,0.00141,0.0419,0.2,0.337,124.983,122200.0,7.0,K-pop,Positive,36.120000000000005
170,AADAL VILAYADALIL,Veeramanidaasan,spotify:track:5d7CjBoCRPn3zNTHvZSVxb,7,0.53,0.474,-11.981,1.0,0.18,0.639,0.0,0.0776,0.916,169.325,404267.0,2.0,Devotional,None,0.0
171,AB Yevaro Nee Baby,Nakash Aziz,spotify:track:1PEe83YBblY5Bm7NnAJLqE,0,0.73,0.768,-5.714,1.0,0.0553,0.0561,1.47e-05,0.13,0.439,102.044,209348.0,7.0,Telugu,Neutral,0.0
172,ACE OF CUPS,LSDREAM,spotify:track:1upAhgDBWCV0AvUxgAU6SR,49,0.389,0.408,-12.158,1.0,0.0538,0.826,0.0986,0.383,0.0399,74.183,179350.0,6.0,Student,Positive,89.23
173,AH YEAH,WINNER,spotify:track:2WDhYlm5gBepkMZHBk0LN7,12,0.797,0.722,-5.051,1.0,0.0388,0.356,0.0,0.177,0.878,128.01,176906.0,7.0,K-pop,Positive,94.6
174,ALL FOR YOU,SECHSKIES,spotify:track:5nHD2GbiDHXc7PF0i3p64I,4,0.623,0.756,-4.838,0.0,0.0472,0.071,0.0,0.108,0.716,167.895,242977.0,4.0,K-pop,Neutral,0.0
175,ALL GIRLS ARE THE SAME,RØNIN,spotify:track:4xhWfr0tyA7BGL7eXo8KnV,79,0.785,0.343,-10.923,0.0,0.0862,0.593,0.0,0.103,0.468,118.065,121949.0,9.0,Pop,Negative,68.58
176,ALL IN,DKB,spotify:track:0v1Cn8mqv6UXzjM3iSkynU,46,0.742,0.789,-3.059,0.0,0.0359,0.105,0.0,0.295,0.593,118.947,213493.0,6.0,RADAR,Positive,94.64
177,ALL IN,Stray Kids,spotify:track:1bIbXKrXRxfNh1l9a9lN2Q,62,0.74,0.834,-5.751,1.0,0.293,0.0392,0.0,0.0568,0.775,139.961,187187.0,0.0,K-pop,Negative,27.32
178,ALWAYS,Yoon Mirae,spotify:track:7BfQtUagX8OMgYSKotIV5Q,0,0.404,0.589,-3.852,1.0,0.0327,0.751,0.0,0.339,0.251,128.553,205284.0,10.0,K-pop,Positive,63.690000000000005
179,ALWAYS,Yoon Mirae,spotify:track:7xvG4nl69OaG5QRhBPQ8fP,31,0.414,0.604,-3.451,1.0,0.0332,0.775,0.0,0.31,0.283,128.975,205193.0,10.0,K-pop,Positive,63.690000000000005
180,AMIGO,SHINee,spotify:track:1ru2r3r1Njis2C4IbGzgfS,44,0.837,0.825,-1.555,0.0,0.0465,0.02,0.0,0.302,0.495,117.034,179800.0,11.0,K-pop,Positive,85.19
181,AMITIÉ.DÉCHUE,LUMIÈRE,spotify:track:4xIOYCYwyEs8vFWrTka7Zk,27,0.596,0.492,-8.794,1.0,0.0546,0.794,0.0,0.181,0.833,93.984,155555.0,7.0,RADAR,Positive,25.0
182,AS-SALAM WALEKUM,Emiway Bantai,spotify:track:58mMBQGiA8I8ROLvIFZxB2,37,0.588,0.883,-2.818,1.0,0.452,0.456,0.0,0.201,0.694,107.004,254800.0,7.0,Indie,None,0.0
183,ASAP,STAYC,spotify:track:5BXr7hYZQOeRttkeWYTq5S,71,0.764,0.802,-4.217,1.0,0.0351,0.102,0.0,0.189,0.323,132.02,194080.0,0.0,"RADAR, K-pop",Positive,81.26
184,AWTB (Ain't With Tha Business),Nu Fvnk,spotify:track:2AlDyGQXav9p56BK4xtZUQ,18,0.864,0.603,-6.46,1.0,0.28,0.225,1.33e-06,0.14,0.625,90.993,196632.0,7.0,RADAR,None,0.0
185,AWay,JEONG EUN JI,spotify:track:6kDjvnLPUyDn0GVc6BLG6A,33,0.595,0.933,-2.059,1.0,0.0475,0.0171,3.04e-06,0.0488,0.509,103.919,200387.0,8.0,K-pop,Positive,99.00999999999999
186,AYA,MAMAMOO,spotify:track:4BZXVFYCb76Q0Klojq4piV,69,0.634,0.858,-2.226,0.0,0.0809,0.101,8.56e-06,0.258,0.637,91.688,211280.0,4.0,K-pop,Positive,20.23
187,AYA,Murda,spotify:track:4IJEw3fDvS6XF4sDc3bvjK,45,0.743,0.68,-4.344,0.0,0.103,0.113,0.123,0.183,0.694,180.059,196583.0,5.0,Pop,Positive,82.57
188,Aa Chal Ke Tujhe,Kishore Kumar,spotify:track:53keqrDTkt1GE9hJgUoql4,41,0.428,0.493,-7.399,0.0,0.0342,0.367,0.00327,0.0928,0.298,111.795,279464.0,5.0,At home,Neutral,0.0
189,Aa Toh Sahi,Meet Bros.,spotify:track:1f3GOFy8WQ3ab4GP7c26QR,49,0.737,0.843,-3.309,1.0,0.0591,0.0679,0.0,0.139,0.679,97.058,221277.0,8.0,Bollywood,None,0.0
190,"Aabaad Barbaad (From ""Ludo"")",Pritam,spotify:track:0hFUtSsV2itYEUTZGj6w5H,65,0.626,0.522,-5.857,1.0,0.0317,0.686,0.0,0.41,0.628,118.001,309103.0,7.0,"At home, Bollywood, Romance",Neutral,0.0
191,Aabhas Ha,Rahul Vaidya,spotify:track:4miR4hZGvWN98NT8bvDRut,33,0.638,0.599,-6.622,1.0,0.0453,0.591,0.0,0.0764,0.654,90.041,294173.0,5.0,"Marathi, Romance",Neutral,0.0
192,Aadara,Ranjith Govind,spotify:track:5iBcMAPv6DTdIbWNL0hl8g,28,0.778,0.827,-7.14,0.0,0.0535,0.243,3.96e-05,0.189,0.685,139.988,180967.0,0.0,Telugu,None,0.0
193,Aadat,Ninja,spotify:track:12TxeF1dTrc2bxQcEl9NyA,51,0.326,0.638,-7.02,0.0,0.211,0.209,0.0,0.0931,0.287,76.785,247954.0,11.0,"Punjabi, Romance",Neutral,0.0
194,Aadat,Shefali Alvares,spotify:track:1FAAAz5kkvkjXbciFHa1yz,30,0.731,0.382,-10.604,1.0,0.362,0.266,0.00255,0.118,0.775,99.878,223200.0,6.0,Bollywood,None,0.0
195,Aadharam Neeye,Vinitha,spotify:track:2rit08AGxWMxbBcHrzDD7a,11,0.78,0.406,-14.282,0.0,0.0583,0.739,2.58e-06,0.226,0.881,99.036,215928.0,2.0,Devotional,None,0.0
196,Aadhi Parameswariyin,P. Susheela,spotify:track:51tD3dIsVe98H4ZKK4H7LW,12,0.255,0.68,-5.822,1.0,0.0446,0.666,0.000668,0.107,0.546,144.8,194760.0,7.0,Devotional,None,0.0
197,Aadhi Sakthi Velkondu,T. M. Soundararajan,spotify:track:45AVYGTkYbY15xp5G8ZImI,5,0.335,0.817,-8.97,1.0,0.22,0.618,1.35e-05,0.538,0.914,179.285,299973.0,10.0,Devotional,None,0.0
198,Aadhyamaay,Sreeram Sushil,spotify:track:3ZJe9wXeynNmaiK41Xq9VT,21,0.392,0.371,-10.754,0.0,0.0314,0.83,0.0065,0.206,0.299,117.458,205282.0,6.0,Indie,None,0.0
199,Aadi Kondar,Charulatha Mani,spotify:track:5RmjI9LlnrA9VzffWrtxKQ,14,0.538,0.585,-7.494,1.0,0.076,0.767,0.0,0.11,0.704,82.339,191530.0,8.0,"Tamil, Indian classical",None,0.0
200,"Aadi Kuththu - From ""Mookuthi Amman""",Girishh G,spotify:track:6kDJmpoKh0NwUkr3xXSut5,24,0.621,0.66,-8.615,1.0,0.151,0.507,0.0,0.0347,0.559,71.991,187443.0,7.0,Devotional,Neutral,0.0
201,Aadi Parasakthi,K. S. Chithra,spotify:track:05V9Io8NNydqgql4M2i7su,13,0.69,0.565,-12.24,1.0,0.0382,0.715,0.000815,0.384,0.687,111.502,405480.0,0.0,Devotional,None,0.0
202,Aadi Vanthen Aadi Vanthen,S.A. Rajkumar,spotify:track:3BJ6rBwsLFbpJ5Ozn27Qzn,24,0.807,0.803,-9.868,0.0,0.06,0.539,0.772,0.0608,0.967,165.829,258642.0,9.0,Devotional,None,0.0
203,Aadi Velli,K. S. Chithra,spotify:track:27ZcxNiI025nunCz9UWf6k,13,0.527,0.482,-13.067,0.0,0.125,0.74,9.01e-06,0.0567,0.895,154.188,366013.0,9.0,Devotional,None,0.0
204,Aadi Vellikizhamai - Language: Tamil; Genre: Amman,L. R. Eswari,spotify:track:7ze43Jy5jbCzKYAT2zfc8z,11,0.72,0.68,-5.334,1.0,0.0378,0.702,0.00767,0.105,0.775,106.779,213040.0,0.0,Devotional,None,0.0
205,Aadivelli,L. R. Eswari,spotify:track:0JqogGfu8tFlBdxPhnXxZL,5,0.815,0.693,-6.813,1.0,0.0601,0.399,0.0183,0.0873,0.853,110.406,200627.0,5.0,Devotional,None,0.0
206,Aadiya Paadhane,Unni Menon,spotify:track:2Mu591FktfqgFWJzILn8CS,20,0.478,0.54,-8.525,1.0,0.0315,0.506,0.0,0.561,0.612,93.725,292624.0,9.0,Devotional,None,0.0
207,Aadiya Paadhane,Unni Menon,spotify:track:2wG1XgWcL4VytH2QDralUS,13,0.667,0.54,-8.345,1.0,0.0302,0.495,0.0,0.586,0.607,94.973,290560.0,9.0,Devotional,None,0.0
208,Aadiyilalo,Masala Coffee,spotify:track:11eWp7aUhs9RShuCrnglDc,34,0.409,0.865,-5.73,1.0,0.0514,0.05,0.0,0.0896,0.464,138.007,252174.0,7.0,Indie,None,0.0
209,Aadu Paambe,IndianRaga,spotify:track:5OOmZcpSyjlMYW5Md94QDl,5,0.634,0.845,-5.831,0.0,0.0831,0.0433,2.37e-06,0.1,0.524,139.939,189857.0,10.0,Indian classical,None,0.0
210,Aadugindraanadi,Soolamangalam Sisters,spotify:track:2eWJhbc3zb13DqZVXThDxY,14,0.513,0.312,-14.051,1.0,0.263,0.991,0.0209,0.281,0.756,101.023,192533.0,7.0,Devotional,None,0.0
211,Aadumdeivam - Kambhodhi - Adi,Sanjay Subrahmanyan,spotify:track:37mN92Z4XOggNJhugMJjyn,0,0.431,0.566,-7.577,1.0,0.28,0.963,0.0677,0.0694,0.529,171.202,1386292.0,7.0,"Tamil, Indian classical",None,0.0
212,Aadumkaragam (108 Amman Paadalgal),L. R. Eswari,spotify:track:1sNPAuIxrh6wEzqDFW2FmN,0,0.586,0.602,-7.249,0.0,0.0537,0.765,0.00194,0.0643,0.898,145.842,184627.0,11.0,Devotional,None,0.0
213,Aaftaab,The Local Train,spotify:track:4LtSTc3xANVhYeeN69nscM,55,0.464,0.391,-9.884,1.0,0.0384,0.755,9.64e-05,0.105,0.418,106.877,233472.0,6.0,"Indie, At home, Student",Neutral,0.0
214,"Aagaasa Veedu Kattum (From ""Dear Comrade"")",Gowtham Bharadwaj,spotify:track:6WLutXofgOYNEOhsPGoT5P,29,0.508,0.254,-10.467,1.0,0.0382,0.753,0.0,0.321,0.634,178.92,146912.0,0.0,"At home, Student",Neutral,0.0
215,Aagaaya Neelangalil,A.R. Rahman,spotify:track:3ufMejozIL7IGWamtmDtsz,46,0.406,0.247,-9.828,1.0,0.0311,0.939,1.61e-05,0.12,0.143,132.46,253083.0,2.0,Tamil,Neutral,0.0
216,Aagasam,G. V. Prakash,spotify:track:6cgdKqB7JBGzhBHRRIaol5,49,0.687,0.6,-12.874,0.0,0.0456,0.044,0.0,0.162,0.901,105.035,276000.0,11.0,"At home, Tamil",Neutral,0.0
217,"Aagasam (From ""Soorarai Pottru"")",G. V. Prakash,spotify:track:5Xw01hmym0bWn9ZE2Ajg0g,47,0.687,0.596,-12.873,0.0,0.0457,0.043,0.0,0.163,0.903,105.03,276000.0,11.0,"At home, Tamil",Neutral,0.0
218,Aahatein,Karthik,spotify:track:3dQjCswDedsHNxdaOhcfiz,46,0.609,0.288,-13.371,1.0,0.0251,0.311,0.000145,0.109,0.301,81.999,267145.0,1.0,Tamil,None,0.0
219,Aahi Gallan Teriyan,Babbal Rai,spotify:track:73FhfOu5AA1S1ax16ReOj1,47,0.428,0.685,-5.989,0.0,0.0526,0.165,0.0,0.158,0.188,86.666,198112.0,1.0,"Punjabi, Romance",Neutral,0.0
220,Aahista,Arijit Singh,spotify:track:2EVKrD5lQO5eDMVhRbmaM0,42,0.336,0.678,-7.018,1.0,0.0359,0.758,0.0138,0.155,0.195,92.883,320829.0,0.0,Bollywood,Neutral,0.0
221,Aahista Aahista,Udit Narayan,spotify:track:3xJaxGv8vjhUTop0FnCMSn,34,0.431,0.187,-14.115,1.0,0.0383,0.919,1.8e-05,0.112,0.0488,114.815,408027.0,0.0,Indian classical,Neutral,0.0
222,Aahista Aahista,Vishal-Shekhar,spotify:track:6yrIAJ4yMPzq8Vsu1d3CXg,49,0.68,0.818,-9.144,0.0,0.0382,0.187,0.419,0.289,0.598,125.995,291605.0,9.0,Romance,None,0.0
223,Aaho Karbhari,Asha Bhosle,spotify:track:1giX1BMGa99gj4x1pAUwV3,2,0.366,0.614,-9.229,1.0,0.165,0.949,0.635,0.524,0.84,174.935,219453.0,10.0,Marathi,None,0.0
224,Aai Ambe Jagdambe,Adarsh Shinde,spotify:track:6itEUTGzgAawwtNT8dQgBb,29,0.674,0.715,-7.842,0.0,0.0852,0.244,0.000303,0.0716,0.451,127.98,259717.0,4.0,Marathi,Neutral,0.0
225,Aai Bharosa Thev Aamche Koli Lokava,Kesari Vitthal Saudicha,spotify:track:3pHLwwxM7nEUBxbxYNE5LI,14,0.691,0.799,-5.304,1.0,0.0784,0.669,1.1e-06,0.0593,0.655,85.044,345533.0,0.0,Marathi,None,0.0
226,"Aai Bhavani - From ""Savarkhed Ek Gaon""",Ajay,spotify:track:6Kvt6CeK4WcJZaKMorz6pd,31,0.675,0.804,-4.679,1.0,0.0363,0.699,7.14e-06,0.494,0.626,103.462,247589.0,11.0,Marathi,Neutral,0.0
227,Aai Shapath Saheb Me Navtho,Dopeadelicz,spotify:track:2zPGb3tQpHjYhpiFpA77AR,26,0.81,0.796,-6.016,0.0,0.273,0.166,0.0,0.274,0.582,102.169,214453.0,11.0,Marathi,Neutral,0.0
228,Aai Tuja Lalula,Jagdish Patil,spotify:track:13NgN62rPMi8lH5TRT1nTn,21,0.66,0.799,-7.69,1.0,0.108,0.296,5.59e-05,0.0539,0.447,85.031,175024.0,8.0,Marathi,None,0.0
229,Aai Tuz Deul,Yogesh Agravkar,spotify:track:3V02FeEi7TrVTZtC6sRXI7,34,0.7,0.771,-3.611,0.0,0.0372,0.305,0.0,0.194,0.757,85.029,345017.0,7.0,Marathi,Neutral,0.0
230,Aai Tuza Dongar,Amol Jadhav,spotify:track:59uYhjPTcT0klc4A0Wxjto,36,0.679,0.817,-5.317,0.0,0.0391,0.139,0.0,0.238,0.747,89.98,325333.0,10.0,"At home, Marathi",None,0.0
231,"Aaicha Gho - From ""Zabardast""",Swapnil Bandodkar,spotify:track:7CIWxXy3DtKXRWRnUBAIeK,22,0.783,0.721,-5.988,1.0,0.0584,0.0259,0.0001,0.15,0.837,82.499,254851.0,0.0,Marathi,None,0.0
232,Aaicha Sohala,Jayram Mhatre,spotify:track:6cWww7DxD2GZKRG1fdYFvK,16,0.475,0.475,-7.413,0.0,0.116,0.569,0.0,0.11,0.276,79.534,359282.0,10.0,Marathi,None,0.0
233,Aaichya Gavat,Vaishali Samant,spotify:track:1hIhmQ3ZwJfrnI3RVAUIbT,0,0.849,0.962,-2.783,1.0,0.203,0.131,0.0292,0.09,0.447,134.99,216167.0,0.0,Marathi,None,0.0
234,Aaichya Gavat,Vaishali Samant,spotify:track:6cnyrhtkM0Ula95uIQq7P0,26,0.849,0.962,-2.783,1.0,0.203,0.131,0.0292,0.09,0.447,134.99,216167.0,0.0,Marathi,None,0.0
